was_missed,expected_duration,actual_duration,technician_experience,asset_age,hour_of_day,month,time_to_start,tasks_per_technician_per_day,avg_duration_per_task_type,miss_rate_per_location,task_type_enc,asset_type_enc,location_enc,assigned_to_enc,priority_enc
False,63,58.0,1,4,11,3,-12.0,8,103.52264150943397,0.16403162055335968,1,3,0,4,0
False,114,118.0,3,3,11,2,15.0,11,110.25152129817444,0.16403162055335968,3,2,0,1,0
False,180,183.0,3,6,11,2,13.0,8,110.25152129817444,0.16403162055335968,3,3,0,4,1
False,107,131.0,5,13,11,3,28.0,11,100.72881355932203,0.17870722433460076,2,1,4,1,2
False,104,115.0,5,11,11,2,1.0,11,105.28260869565217,0.17870722433460076,4,1,4,1,1
False,124,-1.0,4,15,11,3,0.0,8,105.28260869565217,0.16771488469601678,4,0,1,2,1
True,40,-1.0,6,9,11,3,16.0,11,103.75581395348837,0.16771488469601678,0,3,1,1,1
True,37,-1.0,7,7,11,2,13.0,10,105.28260869565217,0.16771488469601678,4,2,1,1,1
False,42,81.0,1,3,11,3,20.0,15,110.25152129817444,0.16403162055335968,3,4,0,2,1
False,150,183.0,6,5,11,2,7.0,6,110.25152129817444,0.17870722433460076,3,1,4,0,1
True,43,-1.0,1,3,11,2,14.0,7,103.75581395348837,0.16403162055335968,0,1,0,0,1
False,57,57.0,8,3,11,1,-6.0,8,105.28260869565217,0.16771488469601678,4,1,1,3,2
False,93,115.0,2,6,11,3,8.0,15,103.52264150943397,0.16403162055335968,1,2,0,1,2
False,93,105.0,10,15,11,3,18.0,6,103.75581395348837,0.16403162055335968,0,2,0,3,0
True,81,-1.0,5,5,11,2,-10.0,5,100.72881355932203,0.16977225672877846,2,3,3,0,1
False,171,-1.0,7,10,11,2,0.0,8,103.52264150943397,0.16403162055335968,1,4,0,4,0
False,53,49.0,9,8,11,1,15.0,11,110.25152129817444,0.16977225672877846,3,3,3,1,0
False,69,-1.0,1,2,11,3,-14.0,9,100.72881355932203,0.16771488469601678,2,4,1,3,2
True,118,-1.0,3,9,11,2,22.0,4,105.28260869565217,0.16403162055335968,4,3,0,1,1
False,152,168.0,8,3,11,3,-2.0,8,103.52264150943397,0.16771488469601678,1,1,1,4,1
False,80,78.0,8,10,11,3,-10.0,6,103.75581395348837,0.16771488469601678,0,4,1,4,0
False,95,128.0,5,13,11,3,-10.0,11,100.72881355932203,0.16771488469601678,2,0,1,1,2
False,64,66.0,7,1,11,2,21.0,7,100.72881355932203,0.16403162055335968,2,2,0,1,1
False,32,22.0,9,9,11,2,16.0,8,105.28260869565217,0.17523809523809525,4,1,2,3,2
True,49,-1.0,7,13,11,3,9.0,15,103.75581395348837,0.17870722433460076,0,4,4,1,2
False,56,72.0,4,12,11,3,28.0,12,103.52264150943397,0.16403162055335968,1,2,0,3,1
False,135,168.0,5,6,11,3,-12.0,8,103.75581395348837,0.17523809523809525,0,1,2,0,1
False,32,40.0,7,6,11,2,-3.0,11,100.72881355932203,0.16771488469601678,2,3,1,2,2
True,67,-1.0,10,7,11,3,0.0,9,103.52264150943397,0.16977225672877846,1,1,3,1,1
True,167,-1.0,10,2,11,2,30.0,11,103.52264150943397,0.16403162055335968,1,2,0,4,1
False,102,-1.0,8,3,11,2,0.0,10,110.25152129817444,0.17870722433460076,3,3,4,4,1
True,172,-1.0,6,2,11,3,16.0,3,105.28260869565217,0.17870722433460076,4,0,4,3,2
False,57,95.0,5,12,11,2,13.0,7,103.75581395348837,0.16977225672877846,0,4,3,4,0
False,138,157.0,10,15,11,3,-11.0,6,103.75581395348837,0.16403162055335968,0,2,0,2,2
False,151,169.0,2,1,11,2,-14.0,12,105.28260869565217,0.16977225672877846,4,1,3,1,2
False,101,93.0,1,2,11,2,13.0,12,105.28260869565217,0.17870722433460076,4,4,4,0,2
False,114,114.0,1,10,11,2,-12.0,8,103.75581395348837,0.16403162055335968,0,4,0,4,1
False,66,71.0,1,3,11,1,-6.0,5,110.25152129817444,0.17523809523809525,3,1,2,3,1
True,62,-1.0,2,7,11,3,-8.0,9,110.25152129817444,0.16403162055335968,3,0,0,4,2
False,92,-1.0,9,6,11,1,7.0,10,105.28260869565217,0.16771488469601678,4,2,1,0,2
False,142,147.0,7,12,11,2,-9.0,10,110.25152129817444,0.16977225672877846,3,0,3,1,0
False,178,202.0,9,7,11,3,-14.0,13,100.72881355932203,0.16977225672877846,2,1,3,3,0
False,101,135.0,1,3,11,2,15.0,5,110.25152129817444,0.16771488469601678,3,4,1,2,1
False,82,-1.0,8,3,11,2,29.0,8,100.72881355932203,0.17870722433460076,2,0,4,1,2
True,62,-1.0,5,9,11,3,-10.0,9,105.28260869565217,0.16403162055335968,4,0,0,3,0
True,48,-1.0,10,12,11,1,-8.0,4,103.75581395348837,0.17870722433460076,0,1,4,0,1
False,180,178.0,1,15,11,2,23.0,11,110.25152129817444,0.16403162055335968,3,1,0,4,0
False,71,68.0,9,2,11,2,5.0,8,100.72881355932203,0.16771488469601678,2,4,1,4,1
False,98,-1.0,6,12,11,3,-5.0,10,110.25152129817444,0.17870722433460076,3,2,4,0,0
False,86,97.0,3,7,11,1,-4.0,8,103.75581395348837,0.16771488469601678,0,0,1,2,2
False,119,-1.0,8,6,11,1,0.0,12,105.28260869565217,0.17523809523809525,4,2,2,0,2
False,139,-1.0,10,14,11,1,0.0,3,110.25152129817444,0.17870722433460076,3,0,4,0,0
False,148,-1.0,8,4,11,3,0.0,8,110.25152129817444,0.16977225672877846,3,0,3,4,0
False,167,206.0,9,15,11,3,-7.0,6,103.75581395348837,0.16771488469601678,0,1,1,4,0
False,159,-1.0,4,9,11,2,-9.0,11,103.52264150943397,0.16403162055335968,1,1,0,3,0
True,116,-1.0,1,4,11,3,21.0,7,103.52264150943397,0.17870722433460076,1,0,4,3,0
True,50,-1.0,9,7,11,1,8.0,12,100.72881355932203,0.16771488469601678,2,3,1,4,1
False,93,-1.0,1,8,11,3,0.0,6,103.52264150943397,0.17523809523809525,1,3,2,3,2
False,34,68.0,7,15,11,3,-6.0,3,110.25152129817444,0.16403162055335968,3,0,0,0,2
True,177,-1.0,4,15,11,2,-12.0,10,103.52264150943397,0.16403162055335968,1,2,0,4,1
False,153,154.0,8,8,11,3,1.0,9,103.52264150943397,0.16403162055335968,1,4,0,4,1
False,166,181.0,9,13,11,2,18.0,13,100.72881355932203,0.17870722433460076,2,3,4,3,1
False,175,-1.0,5,15,11,2,30.0,7,110.25152129817444,0.16977225672877846,3,3,3,4,0
False,75,96.0,7,4,11,2,15.0,6,105.28260869565217,0.16771488469601678,4,3,1,3,0
False,98,134.0,1,6,11,3,7.0,8,103.52264150943397,0.16403162055335968,1,0,0,2,2
False,143,150.0,10,14,11,2,10.0,6,103.52264150943397,0.16977225672877846,1,0,3,1,2
False,179,194.0,2,2,11,1,-12.0,9,103.52264150943397,0.16403162055335968,1,3,0,2,1
False,119,148.0,2,12,11,2,-2.0,10,103.52264150943397,0.17870722433460076,1,2,4,0,1
False,111,151.0,9,11,11,2,-12.0,3,100.72881355932203,0.17870722433460076,2,3,4,1,2
False,148,-1.0,5,13,11,2,28.0,13,105.28260869565217,0.17870722433460076,4,2,4,0,2
False,137,145.0,10,5,11,2,9.0,11,105.28260869565217,0.17870722433460076,4,2,4,4,2
False,179,185.0,5,1,11,2,25.0,13,105.28260869565217,0.17523809523809525,4,1,2,2,0
True,62,-1.0,10,12,11,2,12.0,8,100.72881355932203,0.16771488469601678,2,0,1,2,1
True,169,-1.0,8,5,11,2,24.0,8,100.72881355932203,0.16403162055335968,2,4,0,1,0
False,87,-1.0,2,14,11,3,0.0,17,100.72881355932203,0.17523809523809525,2,1,2,3,2
False,104,129.0,2,1,11,3,25.0,8,103.75581395348837,0.16977225672877846,0,1,3,4,0
False,109,139.0,2,15,11,3,0.0,7,103.52264150943397,0.16977225672877846,1,4,3,3,2
False,137,-1.0,5,11,11,1,0.0,5,110.25152129817444,0.16771488469601678,3,3,1,2,1
False,174,-1.0,10,5,11,2,0.0,10,100.72881355932203,0.17523809523809525,2,4,2,1,2
False,113,-1.0,2,15,11,3,0.0,12,110.25152129817444,0.16403162055335968,3,3,0,3,0
True,179,-1.0,6,15,11,1,8.0,11,103.75581395348837,0.16771488469601678,0,3,1,4,0
False,121,142.0,3,14,11,2,15.0,8,100.72881355932203,0.17870722433460076,2,3,4,1,0
False,118,125.0,2,7,11,3,17.0,10,103.75581395348837,0.16771488469601678,0,0,1,1,2
False,43,56.0,4,10,11,2,13.0,13,110.25152129817444,0.17523809523809525,3,1,2,1,2
False,172,199.0,7,10,11,1,22.0,9,105.28260869565217,0.17523809523809525,4,3,2,4,1
False,38,57.0,10,9,11,3,-2.0,14,100.72881355932203,0.16771488469601678,2,4,1,2,0
True,57,-1.0,8,1,11,3,7.0,7,103.75581395348837,0.17523809523809525,0,2,2,3,1
False,65,78.0,6,4,11,2,13.0,8,100.72881355932203,0.17523809523809525,2,2,2,0,0
True,178,-1.0,7,8,11,3,2.0,17,105.28260869565217,0.16771488469601678,4,0,1,3,0
False,155,-1.0,6,10,11,3,0.0,8,103.52264150943397,0.16403162055335968,1,2,0,4,2
False,106,116.0,5,13,11,2,23.0,10,100.72881355932203,0.16977225672877846,2,2,3,3,2
False,168,-1.0,2,5,11,3,17.0,11,110.25152129817444,0.17523809523809525,3,1,2,4,0
True,125,-1.0,10,1,11,2,-11.0,11,100.72881355932203,0.17870722433460076,2,2,4,4,0
False,89,91.0,4,1,11,2,8.0,10,110.25152129817444,0.16977225672877846,3,4,3,4,1
False,94,-1.0,5,1,11,3,0.0,11,105.28260869565217,0.17870722433460076,4,4,4,1,0
True,84,-1.0,4,15,11,2,20.0,13,110.25152129817444,0.17870722433460076,3,4,4,0,1
False,145,-1.0,5,13,11,3,0.0,8,105.28260869565217,0.16977225672877846,4,2,3,3,0
False,90,129.0,9,12,11,3,7.0,14,105.28260869565217,0.16403162055335968,4,3,0,2,1
True,175,-1.0,10,9,11,3,3.0,12,103.75581395348837,0.17870722433460076,0,2,4,1,0
True,33,-1.0,7,2,11,1,24.0,5,100.72881355932203,0.16771488469601678,2,2,1,4,1
False,152,188.0,1,11,11,2,-2.0,11,103.75581395348837,0.16403162055335968,0,3,0,3,0
True,160,-1.0,8,8,11,3,-1.0,7,110.25152129817444,0.17523809523809525,3,3,2,3,0
False,91,-1.0,3,9,11,1,0.0,7,100.72881355932203,0.17870722433460076,2,4,4,2,1
False,40,-1.0,8,14,11,3,0.0,10,110.25152129817444,0.17523809523809525,3,2,2,1,0
False,39,55.0,6,14,11,2,28.0,4,103.52264150943397,0.16403162055335968,1,3,0,4,2
True,174,-1.0,1,10,11,2,22.0,9,103.52264150943397,0.16403162055335968,1,2,0,4,1
False,99,132.0,3,8,11,1,-7.0,4,103.52264150943397,0.16771488469601678,1,4,1,0,1
False,176,-1.0,6,14,11,2,0.0,10,105.28260869565217,0.16403162055335968,4,4,0,2,1
False,169,169.0,8,11,11,3,29.0,9,103.75581395348837,0.16977225672877846,0,0,3,4,1
True,134,-1.0,2,11,11,3,-3.0,13,110.25152129817444,0.16403162055335968,3,1,0,3,1
True,109,-1.0,7,2,11,1,-7.0,14,103.52264150943397,0.17870722433460076,1,3,4,0,0
False,59,82.0,4,4,11,2,26.0,7,100.72881355932203,0.16403162055335968,2,3,0,4,0
False,113,122.0,9,6,11,2,5.0,4,103.75581395348837,0.16403162055335968,0,3,0,2,2
False,98,-1.0,4,3,11,1,30.0,9,100.72881355932203,0.17870722433460076,2,3,4,0,1
False,72,102.0,6,14,11,3,18.0,7,103.52264150943397,0.17523809523809525,1,0,2,2,2
False,126,137.0,10,6,11,3,6.0,11,100.72881355932203,0.16403162055335968,2,3,0,1,0
False,132,162.0,4,11,11,1,-5.0,12,110.25152129817444,0.16771488469601678,3,4,1,0,2
False,68,72.0,5,15,11,3,18.0,6,100.72881355932203,0.16977225672877846,2,0,3,1,0
True,134,-1.0,2,13,11,2,27.0,17,110.25152129817444,0.17870722433460076,3,0,4,0,0
False,133,-1.0,9,6,11,2,0.0,13,103.52264150943397,0.17523809523809525,1,1,2,2,1
False,81,121.0,4,14,11,3,8.0,10,100.72881355932203,0.16771488469601678,2,4,1,1,2
False,177,185.0,2,3,11,1,13.0,10,105.28260869565217,0.17870722433460076,4,3,4,2,1
False,41,43.0,4,13,11,2,29.0,8,103.75581395348837,0.16977225672877846,0,1,3,2,0
False,48,-1.0,4,13,11,3,13.0,8,100.72881355932203,0.17870722433460076,2,1,4,3,0
False,39,72.0,8,2,11,3,26.0,14,103.52264150943397,0.16403162055335968,1,4,0,2,2
False,156,181.0,9,2,11,2,-11.0,6,110.25152129817444,0.17523809523809525,3,4,2,0,2
False,66,58.0,4,3,11,3,-13.0,12,110.25152129817444,0.16771488469601678,3,2,1,1,2
False,160,186.0,5,13,11,2,16.0,14,105.28260869565217,0.17870722433460076,4,1,4,3,0
False,165,202.0,3,2,11,2,-4.0,10,103.52264150943397,0.17870722433460076,1,2,4,1,0
False,88,-1.0,8,8,11,2,0.0,13,103.52264150943397,0.16977225672877846,1,2,3,3,2
False,117,132.0,9,2,11,2,30.0,8,100.72881355932203,0.16977225672877846,2,4,3,3,0
True,57,-1.0,9,15,11,2,5.0,5,103.52264150943397,0.17870722433460076,1,4,4,4,1
False,44,82.0,2,14,11,2,20.0,9,100.72881355932203,0.16771488469601678,2,0,1,2,1
False,118,127.0,5,7,11,3,13.0,6,105.28260869565217,0.16403162055335968,4,4,0,4,1
False,84,106.0,5,7,11,2,14.0,7,103.75581395348837,0.17870722433460076,0,1,4,1,0
False,74,103.0,2,5,11,2,-7.0,11,110.25152129817444,0.17523809523809525,3,1,2,0,2
True,140,-1.0,7,5,11,3,-9.0,11,110.25152129817444,0.16403162055335968,3,4,0,4,1
False,75,103.0,3,2,11,2,19.0,8,103.75581395348837,0.16977225672877846,0,0,3,1,2
False,99,-1.0,3,12,11,1,0.0,5,105.28260869565217,0.16771488469601678,4,0,1,1,1
True,121,-1.0,2,12,11,3,10.0,11,110.25152129817444,0.16977225672877846,3,2,3,2,2
False,75,113.0,6,12,11,2,-6.0,7,103.52264150943397,0.16771488469601678,1,2,1,3,2
False,155,174.0,2,9,11,2,12.0,13,100.72881355932203,0.16403162055335968,2,3,0,2,2
False,94,105.0,8,12,11,2,-14.0,16,103.52264150943397,0.16977225672877846,1,4,3,4,0
False,65,-1.0,4,1,11,1,0.0,11,103.75581395348837,0.17870722433460076,0,3,4,1,1
False,151,163.0,5,10,11,3,12.0,16,110.25152129817444,0.17870722433460076,3,0,4,2,0
True,77,-1.0,7,4,11,2,-7.0,3,100.72881355932203,0.16403162055335968,2,0,0,2,0
False,30,-1.0,1,15,11,3,0.0,11,100.72881355932203,0.16771488469601678,2,3,1,2,0
False,112,108.0,8,7,11,2,26.0,10,110.25152129817444,0.16771488469601678,3,2,1,1,0
False,61,-1.0,9,1,11,2,6.0,11,103.75581395348837,0.16403162055335968,0,1,0,3,0
False,172,-1.0,6,14,11,2,0.0,8,105.28260869565217,0.16771488469601678,4,2,1,2,2
False,135,-1.0,4,10,11,3,0.0,16,110.25152129817444,0.16771488469601678,3,1,1,2,2
False,124,140.0,6,2,11,2,-14.0,9,103.75581395348837,0.17870722433460076,0,0,4,1,1
False,141,131.0,3,15,11,2,-8.0,8,110.25152129817444,0.16977225672877846,3,0,3,2,0
False,53,91.0,4,15,11,1,-2.0,8,110.25152129817444,0.16977225672877846,3,3,3,0,1
False,46,59.0,1,4,11,2,11.0,8,100.72881355932203,0.17523809523809525,2,1,2,1,0
False,95,-1.0,9,14,11,2,0.0,4,100.72881355932203,0.16403162055335968,2,0,0,0,2
False,117,-1.0,2,8,11,2,0.0,12,103.75581395348837,0.16977225672877846,0,1,3,0,2
False,79,119.0,3,4,11,3,-8.0,8,110.25152129817444,0.17870722433460076,3,4,4,3,2
False,39,34.0,3,8,11,2,-9.0,10,103.75581395348837,0.17523809523809525,0,2,2,0,1
False,59,60.0,2,12,11,3,20.0,15,103.52264150943397,0.17523809523809525,1,1,2,1,1
False,127,-1.0,9,1,11,3,0.0,7,103.75581395348837,0.17523809523809525,0,2,2,0,2
False,87,-1.0,4,2,11,3,0.0,12,103.52264150943397,0.16403162055335968,1,0,0,3,0
False,83,-1.0,6,11,11,1,0.0,15,103.75581395348837,0.16977225672877846,0,4,3,2,1
True,125,-1.0,8,9,11,3,6.0,11,103.75581395348837,0.17523809523809525,0,1,2,1,2
False,118,147.0,5,7,11,2,8.0,10,103.52264150943397,0.17870722433460076,1,2,4,4,2
False,72,106.0,2,15,11,2,20.0,9,103.52264150943397,0.16771488469601678,1,3,1,3,0
False,58,96.0,8,2,11,1,27.0,11,100.72881355932203,0.16977225672877846,2,3,3,3,0
False,64,84.0,6,8,11,2,17.0,6,103.75581395348837,0.16403162055335968,0,2,0,4,0
False,53,78.0,2,6,11,2,15.0,8,110.25152129817444,0.16403162055335968,3,0,0,4,2
False,164,-1.0,9,12,11,2,0.0,11,103.52264150943397,0.17523809523809525,1,4,2,1,0
False,129,-1.0,6,1,11,3,0.0,11,103.75581395348837,0.17870722433460076,0,2,4,1,1
False,70,-1.0,3,6,11,2,0.0,12,103.75581395348837,0.17870722433460076,0,2,4,1,0
False,58,51.0,5,10,11,3,28.0,7,100.72881355932203,0.17523809523809525,2,4,2,1,1
False,67,86.0,3,5,11,3,7.0,7,100.72881355932203,0.16403162055335968,2,4,0,3,0
False,149,149.0,3,2,11,1,-15.0,10,105.28260869565217,0.16403162055335968,4,3,0,1,2
False,112,-1.0,3,11,11,3,0.0,7,105.28260869565217,0.16977225672877846,4,3,3,4,1
False,132,-1.0,4,10,11,2,0.0,6,100.72881355932203,0.17870722433460076,2,2,4,1,0
False,90,118.0,9,8,11,3,2.0,6,103.75581395348837,0.17523809523809525,0,3,2,4,2
False,116,151.0,7,7,11,3,-2.0,3,103.52264150943397,0.16771488469601678,1,4,1,3,0
False,103,137.0,6,12,11,2,3.0,8,103.52264150943397,0.17870722433460076,1,4,4,2,2
False,42,67.0,3,5,11,2,23.0,16,103.75581395348837,0.17523809523809525,0,1,2,1,2
False,146,152.0,9,15,11,3,10.0,11,103.52264150943397,0.17870722433460076,1,4,4,3,0
False,128,-1.0,8,12,11,3,0.0,10,103.75581395348837,0.16771488469601678,0,0,1,1,1
False,127,-1.0,7,8,11,3,0.0,7,105.28260869565217,0.16403162055335968,4,1,0,0,2
False,136,150.0,10,6,11,2,16.0,11,100.72881355932203,0.17523809523809525,2,4,2,4,1
False,107,-1.0,6,10,11,1,0.0,12,100.72881355932203,0.16403162055335968,2,4,0,3,1
False,64,90.0,6,3,11,3,-12.0,12,103.75581395348837,0.17523809523809525,0,4,2,3,1
False,114,137.0,3,9,11,2,-9.0,10,110.25152129817444,0.17523809523809525,3,1,2,4,1
False,97,-1.0,10,5,11,2,0.0,10,105.28260869565217,0.17870722433460076,4,0,4,2,2
True,44,-1.0,6,7,11,1,-6.0,8,103.52264150943397,0.16403162055335968,1,2,0,3,1
False,50,46.0,8,3,11,3,-10.0,6,100.72881355932203,0.16403162055335968,2,3,0,4,0
False,109,107.0,2,6,11,1,29.0,15,110.25152129817444,0.16771488469601678,3,4,1,2,2
False,132,165.0,9,5,11,1,-10.0,8,110.25152129817444,0.16977225672877846,3,2,3,0,1
False,134,-1.0,8,15,11,1,0.0,14,103.52264150943397,0.16403162055335968,1,3,0,0,2
False,82,122.0,5,6,11,3,18.0,6,105.28260869565217,0.16403162055335968,4,1,0,4,0
False,59,76.0,10,1,11,1,3.0,9,103.52264150943397,0.17523809523809525,1,2,2,2,1
False,123,-1.0,3,1,11,3,11.0,10,103.75581395348837,0.16403162055335968,0,1,0,1,2
False,118,152.0,2,1,11,3,7.0,10,105.28260869565217,0.16977225672877846,4,0,3,1,0
False,61,-1.0,4,7,11,2,0.0,12,103.52264150943397,0.16771488469601678,1,2,1,0,0
False,49,40.0,1,6,11,1,30.0,7,103.52264150943397,0.17870722433460076,1,0,4,2,0
False,105,132.0,7,15,11,3,-2.0,11,103.75581395348837,0.17870722433460076,0,0,4,1,1
False,37,27.0,8,13,11,2,-13.0,14,110.25152129817444,0.16771488469601678,3,3,1,3,1
True,83,-1.0,5,12,11,3,29.0,14,103.75581395348837,0.16977225672877846,0,1,3,2,2
False,145,-1.0,9,3,11,2,0.0,13,103.75581395348837,0.16771488469601678,0,0,1,3,1
False,171,-1.0,2,9,11,1,0.0,8,103.75581395348837,0.17523809523809525,0,3,2,0,2
False,91,111.0,1,8,11,3,-9.0,6,103.75581395348837,0.16977225672877846,0,2,3,1,1
False,56,-1.0,9,14,11,3,-10.0,8,103.75581395348837,0.17523809523809525,0,1,2,0,0
False,142,-1.0,6,6,11,2,0.0,5,110.25152129817444,0.17523809523809525,3,0,2,0,0
False,107,147.0,8,11,11,1,3.0,7,105.28260869565217,0.16771488469601678,4,1,1,3,1
True,131,-1.0,1,8,11,2,27.0,8,103.52264150943397,0.17523809523809525,1,1,2,4,1
False,108,142.0,3,5,11,2,7.0,12,105.28260869565217,0.16771488469601678,4,4,1,0,0
False,114,-1.0,2,9,11,1,2.0,9,103.52264150943397,0.16771488469601678,1,1,1,3,0
False,102,117.0,2,1,11,2,-12.0,10,100.72881355932203,0.16771488469601678,2,2,1,4,1
False,124,114.0,2,3,11,1,-5.0,6,103.52264150943397,0.17523809523809525,1,0,2,1,1
False,36,35.0,10,15,11,2,29.0,6,100.72881355932203,0.17523809523809525,2,3,2,0,0
False,144,175.0,2,9,11,3,16.0,8,110.25152129817444,0.16403162055335968,3,1,0,0,2
False,60,54.0,8,15,11,3,22.0,8,103.75581395348837,0.16977225672877846,0,2,3,0,1
False,121,147.0,4,15,11,3,20.0,5,103.75581395348837,0.17523809523809525,0,2,2,0,1
False,161,193.0,1,3,11,3,23.0,11,110.25152129817444,0.17870722433460076,3,2,4,3,2
False,136,150.0,1,1,11,2,-4.0,8,103.52264150943397,0.16977225672877846,1,2,3,2,1
True,175,-1.0,9,6,11,2,13.0,8,110.25152129817444,0.17523809523809525,3,1,2,3,0
False,152,-1.0,2,11,11,1,12.0,8,103.52264150943397,0.16977225672877846,1,2,3,0,2
False,117,109.0,1,11,11,3,-8.0,10,103.75581395348837,0.16977225672877846,0,2,3,1,1
False,39,-1.0,9,15,11,2,0.0,8,103.75581395348837,0.17523809523809525,0,1,2,1,2
False,73,97.0,1,3,11,2,9.0,6,100.72881355932203,0.17523809523809525,2,0,2,1,2
False,39,42.0,8,2,11,3,-10.0,10,105.28260869565217,0.17870722433460076,4,0,4,2,1
False,102,130.0,4,7,11,2,23.0,13,103.52264150943397,0.16403162055335968,1,0,0,2,0
False,84,111.0,10,9,11,2,-9.0,8,105.28260869565217,0.17523809523809525,4,1,2,4,0
False,117,156.0,7,12,11,2,1.0,10,100.72881355932203,0.16403162055335968,2,0,0,1,2
False,120,139.0,3,10,11,3,19.0,11,110.25152129817444,0.16977225672877846,3,1,3,0,1
True,174,-1.0,5,10,11,2,8.0,6,105.28260869565217,0.17870722433460076,4,3,4,4,2
False,145,182.0,10,11,11,2,22.0,12,103.52264150943397,0.17523809523809525,1,0,2,1,2
False,119,119.0,8,6,11,2,-8.0,8,110.25152129817444,0.16977225672877846,3,1,3,4,0
False,133,-1.0,1,14,11,3,0.0,5,103.52264150943397,0.16771488469601678,1,1,1,1,0
False,166,-1.0,2,15,11,2,26.0,8,110.25152129817444,0.16771488469601678,3,4,1,3,0
True,97,-1.0,4,11,11,3,20.0,12,103.52264150943397,0.17870722433460076,1,3,4,1,0
False,105,95.0,5,14,11,2,26.0,8,103.52264150943397,0.17523809523809525,1,2,2,4,2
True,92,-1.0,7,5,11,3,12.0,10,110.25152129817444,0.16771488469601678,3,4,1,1,0
False,40,70.0,6,6,11,2,6.0,10,110.25152129817444,0.17870722433460076,3,1,4,1,2
False,51,-1.0,9,2,11,2,0.0,10,100.72881355932203,0.16403162055335968,2,2,0,1,1
False,141,164.0,2,2,11,2,28.0,14,103.75581395348837,0.17523809523809525,0,3,2,3,0
False,54,71.0,4,6,11,2,4.0,9,103.52264150943397,0.16977225672877846,1,4,3,2,0
False,121,113.0,7,2,11,3,-6.0,11,100.72881355932203,0.17870722433460076,2,1,4,0,2
False,138,-1.0,8,4,11,3,0.0,9,100.72881355932203,0.16771488469601678,2,3,1,1,0
False,142,-1.0,7,1,11,2,0.0,12,105.28260869565217,0.16771488469601678,4,3,1,2,1
False,39,51.0,9,4,11,1,15.0,7,110.25152129817444,0.16977225672877846,3,1,3,2,1
False,145,175.0,6,3,11,2,27.0,10,103.75581395348837,0.17523809523809525,0,4,2,2,1
False,63,59.0,8,13,11,1,5.0,8,103.75581395348837,0.17870722433460076,0,4,4,0,1
False,56,64.0,6,6,11,2,-6.0,8,103.52264150943397,0.17523809523809525,1,0,2,1,2
False,105,130.0,3,7,11,2,-8.0,16,110.25152129817444,0.16403162055335968,3,0,0,2,0
False,32,41.0,10,9,11,2,16.0,10,100.72881355932203,0.17523809523809525,2,3,2,1,0
False,30,30.0,7,10,11,2,30.0,7,103.52264150943397,0.17523809523809525,1,4,2,4,0
False,176,-1.0,7,10,11,2,0.0,12,105.28260869565217,0.16771488469601678,4,0,1,0,2
False,35,-1.0,2,15,11,2,0.0,12,110.25152129817444,0.16403162055335968,3,4,0,1,0
False,61,79.0,2,9,11,2,4.0,7,103.52264150943397,0.17523809523809525,1,0,2,2,2
False,124,160.0,6,4,11,2,-3.0,12,103.52264150943397,0.17870722433460076,1,3,4,1,2
False,126,135.0,6,3,11,3,-3.0,7,105.28260869565217,0.16403162055335968,4,0,0,3,0
True,39,-1.0,3,3,11,3,5.0,16,100.72881355932203,0.16771488469601678,2,3,1,0,2
False,34,51.0,4,15,11,2,-12.0,8,105.28260869565217,0.16403162055335968,4,1,0,3,1
False,33,40.0,7,13,11,2,-9.0,10,103.75581395348837,0.17870722433460076,0,0,4,3,0
False,116,133.0,6,9,11,2,1.0,6,103.52264150943397,0.16403162055335968,1,4,0,0,2
False,162,-1.0,2,7,11,3,2.0,8,105.28260869565217,0.17870722433460076,4,1,4,2,2
False,143,142.0,6,9,11,1,25.0,9,103.75581395348837,0.16977225672877846,0,2,3,1,0
False,97,135.0,2,11,11,2,12.0,12,110.25152129817444,0.17523809523809525,3,0,2,3,2
False,59,56.0,2,2,11,3,-15.0,14,100.72881355932203,0.16977225672877846,2,3,3,2,1
False,95,97.0,6,13,11,2,10.0,7,100.72881355932203,0.17870722433460076,2,4,4,4,0
False,83,-1.0,5,9,11,3,11.0,14,103.75581395348837,0.17523809523809525,0,4,2,2,0
True,126,-1.0,2,12,11,3,-5.0,9,103.75581395348837,0.17523809523809525,0,1,2,1,2
False,105,-1.0,5,12,11,2,0.0,8,110.25152129817444,0.16771488469601678,3,1,1,2,1
False,112,138.0,8,6,11,2,-11.0,9,105.28260869565217,0.17870722433460076,4,3,4,4,0
True,137,-1.0,1,1,11,2,-14.0,8,103.52264150943397,0.16403162055335968,1,4,0,0,2
True,132,-1.0,4,4,11,1,-11.0,11,103.52264150943397,0.17523809523809525,1,0,2,4,0
True,106,-1.0,10,1,11,2,-7.0,4,100.72881355932203,0.17523809523809525,2,3,2,0,1
False,32,-1.0,7,10,11,3,0.0,11,110.25152129817444,0.16403162055335968,3,3,0,0,2
True,82,-1.0,2,4,11,3,-9.0,7,105.28260869565217,0.16771488469601678,4,2,1,4,1
True,162,-1.0,2,6,11,3,17.0,13,103.52264150943397,0.17523809523809525,1,4,2,3,1
True,153,-1.0,2,12,11,1,25.0,9,105.28260869565217,0.17523809523809525,4,1,2,4,1
False,162,177.0,10,6,11,2,27.0,3,103.75581395348837,0.16771488469601678,0,0,1,1,0
False,54,79.0,2,12,11,1,4.0,8,105.28260869565217,0.17523809523809525,4,0,2,4,1
